2026-06-23 14:03:17 | DEBUG    | main_step1                     | Logger 'main_step1' initialised.  Console=INFO  File=DEBUG  → /home/pantaddh/Desktop/Addy thesis/Thesis latest4/Stage1_DataPipeline/logs/pipeline_step1.log
2026-06-23 14:03:33 | INFO     | CheckpointManager              | Checkpoint SAVED - block 'CASME_II_EP04_02' marked completed.
2026-06-23 14:03:33 | INFO     | TensorPipelineManager          | [4/255] SUCCESS - CASME_II_EP04_02 saved to /home/pantaddh/Desktop/Addy thesis/Thesis latest4/Processed_Data/tensors_raw/CASME_II_EP04_02.npy
2026-06-23 14:03:33 | INFO     | CheckpointManager              | Checkpoint SAVED - block 'CASME_II_EP03_02' marked completed.
2026-06-23 14:03:33 | INFO     | TensorPipelineManager          | [5/255] SUCCESS - CASME_II_EP03_02 saved to /home/pantaddh/Desktop/Addy thesis/Thesis latest4/Processed_Data/tensors_raw/CASME_II_EP03_02.npy
2026-06-23 14:03:33 | INFO     | CheckpointManager              | Checkpoint SAVED - block 'CASME_II_EP04_04' marked completed.
2026-06-23 14:03:33 | INFO     | TensorPipelineManager          | [6/255] SUCCESS - CASME_II_EP04_04 saved to /home/pantaddh/Desktop/Addy thesis/Thesis latest4/Processed_Data/tensors_raw/CASME_II_EP04_04.npy
2026-06-23 14:03:33 | INFO     | CheckpointManager              | Checkpoint SAVED - block 'CASME_II_EP19_01' marked completed.
2026-06-23 14:03:33 | INFO     | TensorPipelineManager          | [7/255] SUCCESS - CASME_II_EP19_01 saved to /home/pantaddh/Desktop/Addy thesis/Thesis latest4/Processed_Data/tensors_raw/CASME_II_EP19_01.npy
2026-06-23 14:03:33 | INFO     | CheckpointManager              | Checkpoint SAVED - block 'CASME_II_EP19_03f' marked completed.
2026-06-23 14:03:33 | INFO     | TensorPipelineManager          | [8/255] SUCCESS - CASME_II_EP19_03f saved to /home/pantaddh/Desktop/Addy thesis/Thesis latest4/Processed_Data/tensors_raw/CASME_II_EP19_03f.npy
2026-06-23 14:03:33 | INFO     | CheckpointManager              | Checkpoint SAVED - block 'CASME_II_EP01_11f' marked completed.
2026-06-23 14:03:33 | INFO     | TensorPipelineManager          | [9/255] SUCCESS - CASME_II_EP01_11f saved to /home/pantaddh/Desktop/Addy thesis/Thesis latest4/Processed_Data/tensors_raw/CASME_II_EP01_11f.npy
2026-06-23 14:03:33 | INFO     | CheckpointManager              | Checkpoint SAVED - block 'CASME_II_EP06_02f' marked completed.
2026-06-23 14:03:33 | INFO     | TensorPipelineManager          | [10/255] SUCCESS - CASME_II_EP06_02f saved to /home/pantaddh/Desktop/Addy thesis/Thesis latest4/Processed_Data/tensors_raw/CASME_II_EP06_02f.npy
2026-06-23 14:03:33 | INFO     | CheckpointManager              | Checkpoint SAVED - block 'CASME_II_EP06_01f' marked completed.
2026-06-23 14:03:33 | INFO     | TensorPipelineManager          | [11/255] SUCCESS - CASME_II_EP06_01f saved to /home/pantaddh/Desktop/Addy thesis/Thesis latest4/Processed_Data/tensors_raw/CASME_II_EP06_01f.npy
2026-06-23 14:03:33 | INFO     | CheckpointManager              | Checkpoint SAVED - block 'CASME_II_EP09_01' marked completed.
2026-06-23 14:03:33 | INFO     | TensorPipelineManager          | [12/255] SUCCESS - CASME_II_EP09_01 saved to /home/pantaddh/Desktop/Addy thesis/Thesis latest4/Processed_Data/tensors_raw/CASME_II_EP09_01.npy
2026-06-23 14:03:33 | INFO     | CheckpointManager              | Checkpoint SAVED - block 'CASME_II_EP08_04' marked completed.
2026-06-23 14:03:33 | INFO     | TensorPipelineManager          | [13/255] SUCCESS - CASME_II_EP08_04 saved to /home/pantaddh/Desktop/Addy thesis/Thesis latest4/Processed_Data/tensors_raw/CASME_II_EP08_04.npy
2026-06-23 14:03:33 | INFO     | CheckpointManager              | Checkpoint SAVED - block 'CASME_II_EP02_04f' marked completed.
2026-06-23 14:03:33 | INFO     | TensorPipelineManager          | [14/255] SUCCESS - CASME_II_EP02_04f saved to /home/pantaddh/Desktop/Addy thesis/Thesis latest4/Processed_Data/tensors_raw/CASME_II_EP02_04f.npy
2026-06-23 14:03:33 | INFO     | CheckpointManager              | Checkpoint SAVED - block 'CASME_II_EP03_02f' marked completed.
2026-06-23 14:03:33 | INFO     | TensorPipelineManager          | [15/255] SUCCESS - CASME_II_EP03_02f saved to /home/pantaddh/Desktop/Addy thesis/Thesis latest4/Processed_Data/tensors_raw/CASME_II_EP03_02f.npy
2026-06-23 14:03:33 | INFO     | CheckpointManager              | Checkpoint SAVED - block 'CASME_II_EP19_06f' marked completed.
2026-06-23 14:03:33 | INFO     | TensorPipelineManager          | [16/255] SUCCESS - CASME_II_EP19_06f saved to /home/pantaddh/Desktop/Addy thesis/Thesis latest4/Processed_Data/tensors_raw/CASME_II_EP19_06f.npy
2026-06-23 14:03:34 | INFO     | CheckpointManager              | Checkpoint SAVED - block 'CASME_II_EP09_10' marked completed.
2026-06-23 14:03:34 | INFO     | TensorPipelineManager          | [17/255] SUCCESS - CASME_II_EP09_10 saved to /home/pantaddh/Desktop/Addy thesis/Thesis latest4/Processed_Data/tensors_raw/CASME_II_EP09_10.npy
2026-06-23 14:03:34 | INFO     | CheckpointManager              | Checkpoint SAVED - block 'CASME_II_EP13_04' marked completed.
2026-06-23 14:03:34 | INFO     | TensorPipelineManager          | [18/255] SUCCESS - CASME_II_EP13_04 saved to /home/pantaddh/Desktop/Addy thesis/Thesis latest4/Processed_Data/tensors_raw/CASME_II_EP13_04.npy
2026-06-23 14:03:34 | INFO     | CheckpointManager              | Checkpoint SAVED - block 'CASME_II_EP01_2' marked completed.
2026-06-23 14:03:34 | INFO     | TensorPipelineManager          | [19/255] SUCCESS - CASME_II_EP01_2 saved to /home/pantaddh/Desktop/Addy thesis/Thesis latest4/Processed_Data/tensors_raw/CASME_II_EP01_2.npy
2026-06-23 14:03:34 | INFO     | CheckpointManager              | Checkpoint SAVED - block 'CASME_II_EP14_01' marked completed.
2026-06-23 14:03:34 | INFO     | TensorPipelineManager          | [20/255] SUCCESS - CASME_II_EP14_01 saved to /home/pantaddh/Desktop/Addy thesis/Thesis latest4/Processed_Data/tensors_raw/CASME_II_EP14_01.npy
2026-06-23 14:03:34 | INFO     | CheckpointManager              | Checkpoint SAVED - block 'CASME_II_EP07_03' marked completed.
2026-06-23 14:03:34 | INFO     | TensorPipelineManager          | [21/255] SUCCESS - CASME_II_EP07_03 saved to /home/pantaddh/Desktop/Addy thesis/Thesis latest4/Processed_Data/tensors_raw/CASME_II_EP07_03.npy
2026-06-23 14:03:34 | INFO     | CheckpointManager              | Checkpoint SAVED - block 'CASME_II_EP15_04' marked completed.
2026-06-23 14:03:34 | INFO     | TensorPipelineManager          | [22/255] SUCCESS - CASME_II_EP15_04 saved to /home/pantaddh/Desktop/Addy thesis/Thesis latest4/Processed_Data/tensors_raw/CASME_II_EP15_04.npy
2026-06-23 14:03:34 | INFO     | CheckpointManager              | Checkpoint SAVED - block 'CASME_II_EP11_01' marked completed.
2026-06-23 14:03:34 | INFO     | TensorPipelineManager          | [23/255] SUCCESS - CASME_II_EP11_01 saved to /home/pantaddh/Desktop/Addy thesis/Thesis latest4/Processed_Data/tensors_raw/CASME_II_EP11_01.npy
2026-06-23 14:03:34 | INFO     | CheckpointManager              | Checkpoint SAVED - block 'CASME_II_EP09_06f' marked completed.
2026-06-23 14:03:34 | INFO     | TensorPipelineManager          | [24/255] SUCCESS - CASME_II_EP09_06f saved to /home/pantaddh/Desktop/Addy thesis/Thesis latest4/Processed_Data/tensors_raw/CASME_II_EP09_06f.npy
2026-06-23 14:03:34 | INFO     | CheckpointManager              | Checkpoint SAVED - block 'CASME_II_EP19_08' marked completed.
2026-06-23 14:03:34 | INFO     | TensorPipelineManager          | [25/255] SUCCESS - CASME_II_EP19_08 saved to /home/pantaddh/Desktop/Addy thesis/Thesis latest4/Processed_Data/tensors_raw/CASME_II_EP19_08.npy
2026-06-23 14:03:34 | INFO     | CheckpointManager              | Checkpoint SAVED - block 'CASME_II_EP09_03' marked completed.
2026-06-23 14:03:34 | INFO     | TensorPipelineManager          | [26/255] SUCCESS - CASME_II_EP09_03 saved to /home/pantaddh/Desktop/Addy thesis/Thesis latest4/Processed_Data/tensors_raw/CASME_II_EP09_03.npy
2026-06-23 14:03:34 | INFO     | CheckpointManager              | Checkpoint SAVED - block 'CASME_II_EP12_02f' marked completed.
2026-06-23 14:03:34 | INFO     | TensorPipelineManager          | [27/255] SUCCESS - CASME_II_EP12_02f saved to /home/pantaddh/Desktop/Addy thesis/Thesis latest4/Processed_Data/tensors_raw/CASME_II_EP12_02f.npy
2026-06-23 14:03:34 | INFO     | CheckpointManager              | Checkpoint SAVED - block 'CASME_II_EP12_01f' marked completed.
2026-06-23 14:03:34 | INFO     | TensorPipelineManager          | [28/255] SUCCESS - CASME_II_EP12_01f saved to /home/pantaddh/Desktop/Addy thesis/Thesis latest4/Processed_Data/tensors_raw/CASME_II_EP12_01f.npy
2026-06-23 14:03:34 | INFO     | CheckpointManager              | Checkpoint SAVED - block 'CASME_II_EP13_02f' marked completed.
2026-06-23 14:03:34 | INFO     | TensorPipelineManager          | [29/255] SUCCESS - CASME_II_EP13_02f saved to /home/pantaddh/Desktop/Addy thesis/Thesis latest4/Processed_Data/tensors_raw/CASME_II_EP13_02f.npy
2026-06-23 14:03:34 | INFO     | CheckpointManager              | Checkpoint SAVED - block 'CASME_II_EP08_1' marked completed.
2026-06-23 14:03:34 | INFO     | TensorPipelineManager          | [30/255] SUCCESS - CASME_II_EP08_1 saved to /home/pantaddh/Desktop/Addy thesis/Thesis latest4/Processed_Data/tensors_raw/CASME_II_EP08_1.npy
2026-06-23 14:03:34 | INFO     | CheckpointManager              | Checkpoint SAVED - block 'CASME_II_EP07_04' marked completed.
2026-06-23 14:03:34 | INFO     | TensorPipelineManager          | [31/255] SUCCESS - CASME_II_EP07_04 saved to /home/pantaddh/Desktop/Addy thesis/Thesis latest4/Processed_Data/tensors_raw/CASME_II_EP07_04.npy
2026-06-23 14:03:34 | INFO     | CheckpointManager              | Checkpoint SAVED - block 'CASME_II_EP18_06' marked completed.
2026-06-23 14:03:34 | INFO     | TensorPipelineManager          | [32/255] SUCCESS - CASME_II_EP18_06 saved to /home/pantaddh/Desktop/Addy thesis/Thesis latest4/Processed_Data/tensors_raw/CASME_II_EP18_06.npy
2026-06-23 14:03:35 | INFO     | CheckpointManager              | Checkpoint SAVED - block 'CASME_II_EP19_01f' marked completed.
2026-06-23 14:03:35 | INFO     | TensorPipelineManager          | [33/255] SUCCESS - CASME_II_EP19_01f saved to /home/pantaddh/Desktop/Addy thesis/Thesis latest4/Processed_Data/tensors_raw/CASME_II_EP19_01f.npy
2026-06-23 14:03:35 | INFO     | CheckpointManager              | Checkpoint SAVED - block 'CASME_II_EP03_07' marked completed.
2026-06-23 14:03:35 | INFO     | TensorPipelineManager          | [34/255] SUCCESS - CASME_II_EP03_07 saved to /home/pantaddh/Desktop/Addy thesis/Thesis latest4/Processed_Data/tensors_raw/CASME_II_EP03_07.npy
2026-06-23 14:03:35 | INFO     | CheckpointManager              | Checkpoint SAVED - block 'CASME_II_EP03_06' marked completed.
2026-06-23 14:03:35 | INFO     | TensorPipelineManager          | [35/255] SUCCESS - CASME_II_EP03_06 saved to /home/pantaddh/Desktop/Addy thesis/Thesis latest4/Processed_Data/tensors_raw/CASME_II_EP03_06.npy
2026-06-23 14:03:35 | INFO     | CheckpointManager              | Checkpoint SAVED - block 'CASME_II_EP03_01' marked completed.
2026-06-23 14:03:35 | INFO     | TensorPipelineManager          | [36/255] SUCCESS - CASME_II_EP03_01 saved to /home/pantaddh/Desktop/Addy thesis/Thesis latest4/Processed_Data/tensors_raw/CASME_II_EP03_01.npy
2026-06-23 14:03:35 | INFO     | CheckpointManager              | Checkpoint SAVED - block 'CASME_II_EP02_07' marked completed.
2026-06-23 14:03:35 | INFO     | TensorPipelineManager          | [37/255] SUCCESS - CASME_II_EP02_07 saved to /home/pantaddh/Desktop/Addy thesis/Thesis latest4/Processed_Data/tensors_raw/CASME_II_EP02_07.npy
2026-06-23 14:03:35 | INFO     | CheckpointManager              | Checkpoint SAVED - block 'CASME_II_EP13_06f' marked completed.
2026-06-23 14:03:35 | INFO     | TensorPipelineManager          | [38/255] SUCCESS - CASME_II_EP13_06f saved to /home/pantaddh/Desktop/Addy thesis/Thesis latest4/Processed_Data/tensors_raw/CASME_II_EP13_06f.npy
2026-06-23 14:03:35 | INFO     | CheckpointManager              | Checkpoint SAVED - block 'CASME_II_EP04_05' marked completed.
2026-06-23 14:03:35 | INFO     | TensorPipelineManager          | [39/255] SUCCESS - CASME_II_EP04_05 saved to /home/pantaddh/Desktop/Addy thesis/Thesis latest4/Processed_Data/tensors_raw/CASME_II_EP04_05.npy
2026-06-23 14:03:35 | INFO     | CheckpointManager              | Checkpoint SAVED - block 'CASME_II_EP04_06' marked completed.
2026-06-23 14:03:35 | INFO     | TensorPipelineManager          | [40/255] SUCCESS - CASME_II_EP04_06 saved to /home/pantaddh/Desktop/Addy thesis/Thesis latest4/Processed_Data/tensors_raw/CASME_II_EP04_06.npy
2026-06-23 14:03:35 | INFO     | CheckpointManager              | Checkpoint SAVED - block 'CASME_II_EP06_10' marked completed.
2026-06-23 14:03:35 | INFO     | TensorPipelineManager          | [41/255] SUCCESS - CASME_II_EP06_10 saved to /home/pantaddh/Desktop/Addy thesis/Thesis latest4/Processed_Data/tensors_raw/CASME_II_EP06_10.npy
2026-06-23 14:03:35 | INFO     | CheckpointManager              | Checkpoint SAVED - block 'CASME_II_EP09_05f' marked completed.
2026-06-23 14:03:35 | INFO     | TensorPipelineManager          | [42/255] SUCCESS - CASME_II_EP09_05f saved to /home/pantaddh/Desktop/Addy thesis/Thesis latest4/Processed_Data/tensors_raw/CASME_II_EP09_05f.npy
2026-06-23 14:03:35 | INFO     | CheckpointManager              | Checkpoint SAVED - block 'CASME_II_EP07_01' marked completed.
2026-06-23 14:03:35 | INFO     | TensorPipelineManager          | [43/255] SUCCESS - CASME_II_EP07_01 saved to /home/pantaddh/Desktop/Addy thesis/Thesis latest4/Processed_Data/tensors_raw/CASME_II_EP07_01.npy
2026-06-23 14:03:35 | INFO     | CheckpointManager              | Checkpoint SAVED - block 'CASME_II_EP08_05' marked completed.
2026-06-23 14:03:35 | INFO     | TensorPipelineManager          | [44/255] SUCCESS - CASME_II_EP08_05 saved to /home/pantaddh/Desktop/Addy thesis/Thesis latest4/Processed_Data/tensors_raw/CASME_II_EP08_05.npy
2026-06-23 14:03:35 | INFO     | CheckpointManager              | Checkpoint SAVED - block 'CASME_II_EP12_03f' marked completed.
2026-06-23 14:03:35 | INFO     | TensorPipelineManager          | [45/255] SUCCESS - CASME_II_EP12_03f saved to /home/pantaddh/Desktop/Addy thesis/Thesis latest4/Processed_Data/tensors_raw/CASME_II_EP12_03f.npy
2026-06-23 14:03:35 | INFO     | CheckpointManager              | Checkpoint SAVED - block 'CASME_II_EP05_09' marked completed.
2026-06-23 14:03:35 | INFO     | TensorPipelineManager          | [46/255] SUCCESS - CASME_II_EP05_09 saved to /home/pantaddh/Desktop/Addy thesis/Thesis latest4/Processed_Data/tensors_raw/CASME_II_EP05_09.npy
2026-06-23 14:03:35 | INFO     | CheckpointManager              | Checkpoint SAVED - block 'CASME_II_EP05_03' marked completed.
2026-06-23 14:03:35 | INFO     | TensorPipelineManager          | [47/255] SUCCESS - CASME_II_EP05_03 saved to /home/pantaddh/Desktop/Addy thesis/Thesis latest4/Processed_Data/tensors_raw/CASME_II_EP05_03.npy
2026-06-23 14:03:35 | INFO     | CheckpointManager              | Checkpoint SAVED - block 'CASME_II_EP12_06' marked completed.
2026-06-23 14:03:35 | INFO     | TensorPipelineManager          | [48/255] SUCCESS - CASME_II_EP12_06 saved to /home/pantaddh/Desktop/Addy thesis/Thesis latest4/Processed_Data/tensors_raw/CASME_II_EP12_06.npy
2026-06-23 14:03:36 | INFO     | CheckpointManager              | Checkpoint SAVED - block 'CASME_II_EP16_04f' marked completed.
2026-06-23 14:03:36 | INFO     | TensorPipelineManager          | [49/255] SUCCESS - CASME_II_EP16_04f saved to /home/pantaddh/Desktop/Addy thesis/Thesis latest4/Processed_Data/tensors_raw/CASME_II_EP16_04f.npy
2026-06-23 14:03:36 | INFO     | CheckpointManager              | Checkpoint SAVED - block 'CASME_II_EP13_06' marked completed.
2026-06-23 14:03:36 | INFO     | TensorPipelineManager          | [50/255] SUCCESS - CASME_II_EP13_06 saved to /home/pantaddh/Desktop/Addy thesis/Thesis latest4/Processed_Data/tensors_raw/CASME_II_EP13_06.npy
2026-06-23 14:03:36 | INFO     | CheckpointManager              | Checkpoint SAVED - block 'CASME_II_EP02_31' marked completed.
2026-06-23 14:03:36 | INFO     | TensorPipelineManager          | [51/255] SUCCESS - CASME_II_EP02_31 saved to /home/pantaddh/Desktop/Addy thesis/Thesis latest4/Processed_Data/tensors_raw/CASME_II_EP02_31.npy
2026-06-23 14:03:36 | INFO     | CheckpointManager              | Checkpoint SAVED - block 'CASME_II_EP13_04f' marked completed.
2026-06-23 14:03:36 | INFO     | TensorPipelineManager          | [52/255] SUCCESS - CASME_II_EP13_04f saved to /home/pantaddh/Desktop/Addy thesis/Thesis latest4/Processed_Data/tensors_raw/CASME_II_EP13_04f.npy
2026-06-23 14:03:36 | INFO     | CheckpointManager              | Checkpoint SAVED - block 'CASME_II_EP01_01' marked completed.
2026-06-23 14:03:36 | INFO     | TensorPipelineManager          | [53/255] SUCCESS - CASME_II_EP01_01 saved to /home/pantaddh/Desktop/Addy thesis/Thesis latest4/Processed_Data/tensors_raw/CASME_II_EP01_01.npy
2026-06-23 14:03:36 | INFO     | CheckpointManager              | Checkpoint SAVED - block 'CASME_II_EP19_03' marked completed.
2026-06-23 14:03:36 | INFO     | TensorPipelineManager          | [54/255] SUCCESS - CASME_II_EP19_03 saved to /home/pantaddh/Desktop/Addy thesis/Thesis latest4/Processed_Data/tensors_raw/CASME_II_EP19_03.npy
2026-06-23 14:03:36 | INFO     | CheckpointManager              | Checkpoint SAVED - block 'CASME_II_EP10_08' marked completed.
2026-06-23 14:03:36 | INFO     | TensorPipelineManager          | [55/255] SUCCESS - CASME_II_EP10_08 saved to /home/pantaddh/Desktop/Addy thesis/Thesis latest4/Processed_Data/tensors_raw/CASME_II_EP10_08.npy
2026-06-23 14:03:36 | INFO     | CheckpointManager              | Checkpoint SAVED - block 'CASME_II_EP16_03f' marked completed.
2026-06-23 14:03:36 | INFO     | TensorPipelineManager          | [56/255] SUCCESS - CASME_II_EP16_03f saved to /home/pantaddh/Desktop/Addy thesis/Thesis latest4/Processed_Data/tensors_raw/CASME_II_EP16_03f.npy
2026-06-23 14:03:36 | INFO     | CheckpointManager              | Checkpoint SAVED - block 'CASME_II_EP15_02' marked completed.
2026-06-23 14:03:36 | INFO     | TensorPipelineManager          | [57/255] SUCCESS - CASME_II_EP15_02 saved to /home/pantaddh/Desktop/Addy thesis/Thesis latest4/Processed_Data/tensors_raw/CASME_II_EP15_02.npy
2026-06-23 14:03:36 | INFO     | CheckpointManager              | Checkpoint SAVED - block 'CASME_II_EP06_01' marked completed.
2026-06-23 14:03:36 | INFO     | TensorPipelineManager          | [58/255] SUCCESS - CASME_II_EP06_01 saved to /home/pantaddh/Desktop/Addy thesis/Thesis latest4/Processed_Data/tensors_raw/CASME_II_EP06_01.npy
2026-06-23 14:03:36 | INFO     | CheckpointManager              | Checkpoint SAVED - block 'CASME_II_EP16_05' marked completed.
2026-06-23 14:03:36 | INFO     | TensorPipelineManager          | [59/255] SUCCESS - CASME_II_EP16_05 saved to /home/pantaddh/Desktop/Addy thesis/Thesis latest4/Processed_Data/tensors_raw/CASME_II_EP16_05.npy
2026-06-23 14:03:36 | INFO     | CheckpointManager              | Checkpoint SAVED - block 'CASME_II_EP03_04' marked completed.
2026-06-23 14:03:36 | INFO     | TensorPipelineManager          | [60/255] SUCCESS - CASME_II_EP03_04 saved to /home/pantaddh/Desktop/Addy thesis/Thesis latest4/Processed_Data/tensors_raw/CASME_II_EP03_04.npy
2026-06-23 14:03:36 | INFO     | CheckpointManager              | Checkpoint SAVED - block 'CASME_II_EP08_02' marked completed.
2026-06-23 14:03:36 | INFO     | TensorPipelineManager          | [61/255] SUCCESS - CASME_II_EP08_02 saved to /home/pantaddh/Desktop/Addy thesis/Thesis latest4/Processed_Data/tensors_raw/CASME_II_EP08_02.npy
2026-06-23 14:03:36 | INFO     | CheckpointManager              | Checkpoint SAVED - block 'CASME_II_EP06_02_02' marked completed.
2026-06-23 14:03:36 | INFO     | TensorPipelineManager          | [62/255] SUCCESS - CASME_II_EP06_02_02 saved to /home/pantaddh/Desktop/Addy thesis/Thesis latest4/Processed_Data/tensors_raw/CASME_II_EP06_02_02.npy
2026-06-23 14:03:36 | INFO     | CheckpointManager              | Checkpoint SAVED - block 'CASME_II_EP01_01' marked completed.
2026-06-23 14:03:36 | INFO     | TensorPipelineManager          | [63/255] SUCCESS - CASME_II_EP01_01 saved to /home/pantaddh/Desktop/Addy thesis/Thesis latest4/Processed_Data/tensors_raw/CASME_II_EP01_01.npy
2026-06-23 14:03:36 | INFO     | CheckpointManager              | Checkpoint SAVED - block 'CASME_II_EP06_02_01' marked completed.
2026-06-23 14:03:36 | INFO     | TensorPipelineManager          | [64/255] SUCCESS - CASME_II_EP06_02_01 saved to /home/pantaddh/Desktop/Addy thesis/Thesis latest4/Processed_Data/tensors_raw/CASME_II_EP06_02_01.npy
2026-06-23 14:03:36 | INFO     | CheckpointManager              | Checkpoint SAVED - block 'CASME_II_EP15_01' marked completed.
2026-06-23 14:03:36 | INFO     | TensorPipelineManager          | [65/255] SUCCESS - CASME_II_EP15_01 saved to /home/pantaddh/Desktop/Addy thesis/Thesis latest4/Processed_Data/tensors_raw/CASME_II_EP15_01.npy
2026-06-23 14:03:36 | INFO     | CheckpointManager              | Checkpoint SAVED - block 'CASME_II_EP18_01' marked completed.
2026-06-23 14:03:36 | INFO     | TensorPipelineManager          | [66/255] SUCCESS - CASME_II_EP18_01 saved to /home/pantaddh/Desktop/Addy thesis/Thesis latest4/Processed_Data/tensors_raw/CASME_II_EP18_01.npy
2026-06-23 14:03:36 | INFO     | CheckpointManager              | Checkpoint SAVED - block 'CASME_II_EP18_03' marked completed.
2026-06-23 14:03:36 | INFO     | TensorPipelineManager          | [67/255] SUCCESS - CASME_II_EP18_03 saved to /home/pantaddh/Desktop/Addy thesis/Thesis latest4/Processed_Data/tensors_raw/CASME_II_EP18_03.npy
2026-06-23 14:03:36 | INFO     | CheckpointManager              | Checkpoint SAVED - block 'CASME_II_EP02_01f' marked completed.
2026-06-23 14:03:36 | INFO     | TensorPipelineManager          | [68/255] SUCCESS - CASME_II_EP02_01f saved to /home/pantaddh/Desktop/Addy thesis/Thesis latest4/Processed_Data/tensors_raw/CASME_II_EP02_01f.npy
2026-06-23 14:03:36 | INFO     | CheckpointManager              | Checkpoint SAVED - block 'CASME_II_EP12_07f' marked completed.
2026-06-23 14:03:36 | INFO     | TensorPipelineManager          | [69/255] SUCCESS - CASME_II_EP12_07f saved to /home/pantaddh/Desktop/Addy thesis/Thesis latest4/Processed_Data/tensors_raw/CASME_II_EP12_07f.npy
2026-06-23 14:03:36 | INFO     | CheckpointManager              | Checkpoint SAVED - block 'CASME_II_EP13_01f' marked completed.
2026-06-23 14:03:36 | INFO     | TensorPipelineManager          | [70/255] SUCCESS - CASME_II_EP13_01f saved to /home/pantaddh/Desktop/Addy thesis/Thesis latest4/Processed_Data/tensors_raw/CASME_II_EP13_01f.npy
2026-06-23 14:03:36 | INFO     | CheckpointManager              | Checkpoint SAVED - block 'CASME_II_EP12_08f' marked completed.
2026-06-23 14:03:36 | INFO     | TensorPipelineManager          | [71/255] SUCCESS - CASME_II_EP12_08f saved to /home/pantaddh/Desktop/Addy thesis/Thesis latest4/Processed_Data/tensors_raw/CASME_II_EP12_08f.npy
2026-06-23 14:03:37 | INFO     | CheckpointManager              | Checkpoint SAVED - block 'CASME_II_EP05_02' marked completed.
2026-06-23 14:03:37 | INFO     | TensorPipelineManager          | [72/255] SUCCESS - CASME_II_EP05_02 saved to /home/pantaddh/Desktop/Addy thesis/Thesis latest4/Processed_Data/tensors_raw/CASME_II_EP05_02.npy
2026-06-23 14:03:37 | INFO     | CheckpointManager              | Checkpoint SAVED - block 'CASME_II_EP05_05' marked completed.
2026-06-23 14:03:37 | INFO     | TensorPipelineManager          | [73/255] SUCCESS - CASME_II_EP05_05 saved to /home/pantaddh/Desktop/Addy thesis/Thesis latest4/Processed_Data/tensors_raw/CASME_II_EP05_05.npy
2026-06-23 14:03:37 | INFO     | CheckpointManager              | Checkpoint SAVED - block 'CASME_II_EP05_03' marked completed.
2026-06-23 14:03:37 | INFO     | TensorPipelineManager          | [74/255] SUCCESS - CASME_II_EP05_03 saved to /home/pantaddh/Desktop/Addy thesis/Thesis latest4/Processed_Data/tensors_raw/CASME_II_EP05_03.npy
2026-06-23 14:03:37 | INFO     | CheckpointManager              | Checkpoint SAVED - block 'CASME_II_EP09f' marked completed.
2026-06-23 14:03:37 | INFO     | TensorPipelineManager          | [75/255] SUCCESS - CASME_II_EP09f saved to /home/pantaddh/Desktop/Addy thesis/Thesis latest4/Processed_Data/tensors_raw/CASME_II_EP09f.npy
2026-06-23 14:03:37 | INFO     | CheckpointManager              | Checkpoint SAVED - block 'CASME_II_EP06_02f' marked completed.
2026-06-23 14:03:37 | INFO     | TensorPipelineManager          | [76/255] SUCCESS - CASME_II_EP06_02f saved to /home/pantaddh/Desktop/Addy thesis/Thesis latest4/Processed_Data/tensors_raw/CASME_II_EP06_02f.npy
2026-06-23 14:03:37 | INFO     | CheckpointManager              | Checkpoint SAVED - block 'CASME_II_EP09_05' marked completed.
2026-06-23 14:03:37 | INFO     | TensorPipelineManager          | [77/255] SUCCESS - CASME_II_EP09_05 saved to /home/pantaddh/Desktop/Addy thesis/Thesis latest4/Processed_Data/tensors_raw/CASME_II_EP09_05.npy
2026-06-23 14:03:37 | INFO     | CheckpointManager              | Checkpoint SAVED - block 'CASME_II_EP09_04' marked completed.
2026-06-23 14:03:37 | INFO     | TensorPipelineManager          | [78/255] SUCCESS - CASME_II_EP09_04 saved to /home/pantaddh/Desktop/Addy thesis/Thesis latest4/Processed_Data/tensors_raw/CASME_II_EP09_04.npy
2026-06-23 14:03:37 | INFO     | CheckpointManager              | Checkpoint SAVED - block 'CASME_II_EP06_01f' marked completed.
2026-06-23 14:03:37 | INFO     | TensorPipelineManager          | [79/255] SUCCESS - CASME_II_EP06_01f saved to /home/pantaddh/Desktop/Addy thesis/Thesis latest4/Processed_Data/tensors_raw/CASME_II_EP06_01f.npy
2026-06-23 14:03:37 | INFO     | CheckpointManager              | Checkpoint SAVED - block 'CASME_II_EP13_01' marked completed.
2026-06-23 14:03:37 | INFO     | TensorPipelineManager          | [80/255] SUCCESS - CASME_II_EP13_01 saved to /home/pantaddh/Desktop/Addy thesis/Thesis latest4/Processed_Data/tensors_raw/CASME_II_EP13_01.npy
2026-06-23 14:03:37 | INFO     | CheckpointManager              | Checkpoint SAVED - block 'CASME_II_EP13_02' marked completed.
2026-06-23 14:03:37 | INFO     | TensorPipelineManager          | [81/255] SUCCESS - CASME_II_EP13_02 saved to /home/pantaddh/Desktop/Addy thesis/Thesis latest4/Processed_Data/tensors_raw/CASME_II_EP13_02.npy
2026-06-23 14:03:37 | INFO     | CheckpointManager              | Checkpoint SAVED - block 'CASME_II_EP15_05' marked completed.
2026-06-23 14:03:37 | INFO     | TensorPipelineManager          | [82/255] SUCCESS - CASME_II_EP15_05 saved to /home/pantaddh/Desktop/Addy thesis/Thesis latest4/Processed_Data/tensors_raw/CASME_II_EP15_05.npy
